Image_ID,Region_Index,BBox_X,BBox_Y,BBox_W,BBox_H,Region_Area_px,Region_Area_Ratio,Region_Mean_Saliency,Region_Max_Saliency,Region_Attention_Ratio,Quadrant,Center_X,Center_Y
199,12,384,157,311,48,14928,0.0288,91.138,230.0,0.15904,Q2_TopRight,539.5,181.0
199,13,378,25,192,35,6720,0.01296,0.0,0.0,0.0,Q2_TopRight,474.0,42.5
199,14,114,25,259,34,8806,0.01699,0.0,0.0,0.0,Q1_TopLeft,243.5,42.0
672,0,534,634,148,38,5624,0.01085,0.0,0.0,0.0,Q4_BottomRight,608.0,653.0
672,1,365,634,158,38,6004,0.01158,0.426,12.0,0.00023,Q4_BottomRight,444.0,653.0
672,2,202,633,157,40,6280,0.01211,11.808,52.0,0.00658,Q3_BottomLeft,280.5,653.0
672,3,39,633,147,39,5733,0.01106,7.654,30.0,0.00389,Q3_BottomLeft,112.5,652.5
672,4,200,532,299,76,22724,0.04383,48.671,175.0,0.09813,Q3_BottomLeft,349.5,570.0
672,5,429,448,54,14,756,0.00146,60.84,127.0,0.00408,Q4_BottomRight,456.0,455.0
672,6,155,439,20,11,220,0.00042,0.0,0.0,0.0,Q3_BottomLeft,165.0,444.5
672,7,153,422,58,11,638,0.00123,3.945,17.0,0.00022,Q3_BottomLeft,182.0,427.5
672,8,524,295,62,28,1736,0.00335,0.0,0.0,0.0,Q2_TopRight,555.0,309.0
672,9,299,291,190,22,4180,0.00806,167.542,223.0,0.06214,Q2_TopRight,394.0,302.0
672,10,153,291,75,22,1650,0.00318,61.844,135.0,0.00905,Q1_TopLeft,190.5,302.0
672,11,160,254,60,19,1140,0.0022,8.175,44.0,0.00083,Q1_TopLeft,190.0,263.5
672,12,240,236,249,54,13446,0.02594,120.053,210.0,0.14323,Q2_TopRight,364.5,263.0
672,13,123,225,60,16,960,0.00185,0.0,0.0,0.0,Q1_TopLeft,153.0,233.0
672,14,23,27,231,60,13860,0.02674,13.305,88.0,0.01636,Q1_TopLeft,138.5,57.0
894,0,363,515,73,34,2482,0.00479,72.12,111.0,0.01475,Q4_BottomRight,399.5,532.0
894,1,77,462,67,34,2278,0.00439,68.149,135.0,0.01279,Q3_BottomLeft,110.5,479.0
577,0,24,624,261,76,19836,0.03826,20.22,115.0,0.02973,Q3_BottomLeft,154.5,662.0
577,1,412,620,269,77,20713,0.03996,5.007,115.0,0.00769,Q4_BottomRight,546.5,658.5
577,2,305,615,98,87,8526,0.01645,20.899,110.0,0.01321,Q3_BottomLeft,354.0,658.5
577,3,424,274,246,70,17220,0.03322,68.473,199.0,0.08741,Q2_TopRight,547.0,309.0
577,4,50,273,352,74,26048,0.05025,92.083,208.0,0.17781,Q1_TopLeft,226.0,310.0
444,0,274,664,257,37,9509,0.01834,119.407,240.0,0.09348,Q4_BottomRight,402.5,682.5
444,1,4,648,121,53,6413,0.01237,70.634,183.0,0.03729,Q3_BottomLeft,64.5,674.5
444,2,276,622,157,35,5495,0.0106,147.615,241.0,0.06678,Q3_BottomLeft,354.5,639.5
444,3,5,603,135,29,3915,0.00755,95.723,189.0,0.03085,Q3_BottomLeft,72.5,617.5
444,4,5,38,170,53,9010,0.01738,27.996,91.0,0.02077,Q1_TopLeft,90.0,64.5
470,0,17,603,264,69,18216,0.03514,75.516,202.0,0.1246,Q3_BottomLeft,149.0,637.5
470,1,467,12,252,52,13104,0.02528,138.806,237.0,0.16476,Q2_TopRight,593.0,38.0
54,0,2,650,234,52,12168,0.02347,88.508,209.0,0.0998,Q3_BottomLeft,119.0,676.0
54,1,263,631,425,68,28900,0.05575,44.237,170.0,0.11847,Q4_BottomRight,475.5,665.0
54,2,4,546,233,97,22601,0.0436,95.862,228.0,0.20077,Q3_BottomLeft,120.5,594.5
54,3,339,533,17,6,102,0.0002,0.0,0.0,0.0,Q3_BottomLeft,347.5,536.0
54,4,475,518,25,6,150,0.00029,0.0,0.0,0.0,Q4_BottomRight,487.5,521.0
54,5,331,518,59,14,826,0.00159,0.393,4.0,3e-05,Q4_BottomRight,360.5,525.0
54,6,193,497,64,16,1024,0.00198,27.992,57.0,0.00266,Q3_BottomLeft,225.0,505.0
54,7,98,493,39,7,273,0.00053,5.586,11.0,0.00014,Q3_BottomLeft,117.5,496.5
54,8,192,478,76,19,1444,0.00279,54.861,105.0,0.00734,Q3_BottomLeft,230.0,487.5
54,9,116,467,17,10,170,0.00033,34.624,55.0,0.00055,Q3_BottomLeft,124.5,472.0
54,10,540,453,51,12,612,0.00118,0.0,0.0,0.0,Q4_BottomRight,565.5,459.0
54,11,113,449,17,8,136,0.00026,72.757,91.0,0.00092,Q3_BottomLeft,121.5,453.0
54,12,368,430,76,22,1672,0.00323,90.74,152.0,0.01406,Q4_BottomRight,406.0,441.0
54,13,296,429,57,16,912,0.00176,70.584,158.0,0.00597,Q3_BottomLeft,324.5,437.0
54,14,538,422,87,29,2523,0.00487,0.01,1.0,0.0,Q4_BottomRight,581.5,436.5
54,15,220,415,27,27,729,0.00141,117.034,149.0,0.00791,Q3_BottomLeft,233.5,428.5
54,16,322,410,27,16,432,0.00083,131.169,174.0,0.00525,Q3_BottomLeft,335.5,418.0
54,17,536,398,102,24,2448,0.00472,3.178,17.0,0.00072,Q4_BottomRight,587.0,410.0
54,18,93,386,25,27,675,0.0013,14.394,35.0,0.0009,Q3_BottomLeft,105.5,399.5
54,19,616,377,18,12,216,0.00042,6.495,17.0,0.00013,Q4_BottomRight,625.0,383.0
54,20,608,326,26,42,1092,0.00211,40.958,97.0,0.00414,Q2_TopRight,621.0,347.0
54,21,559,296,56,24,1344,0.00259,100.51,132.0,0.01252,Q2_TopRight,587.0,308.0
54,22,574,261,25,18,450,0.00087,50.744,82.0,0.00212,Q2_TopRight,586.5,270.0
54,23,320,208,88,37,3256,0.00628,85.252,145.0,0.02572,Q2_TopRight,364.0,226.5
54,24,0,154,14,21,294,0.00057,0.0,0.0,0.0,Q1_TopLeft,7.0,164.5
54,25,579,140,61,17,1037,0.002,0.0,0.0,0.0,Q2_TopRight,609.5,148.5
54,26,340,136,46,52,2392,0.00461,23.864,82.0,0.00529,Q2_TopRight,363.0,162.0
54,27,567,131,29,10,290,0.00056,0.0,0.0,0.0,Q2_TopRight,581.5,136.0
54,28,0,43,9,12,108,0.00021,0.0,0.0,0.0,Q1_TopLeft,4.5,49.0
146,0,29,698,183,19,3477,0.00671,12.056,48.0,0.00381,Q3_BottomLeft,120.5,707.5
146,1,226,636,463,65,30095,0.05805,97.787,205.0,0.26748,Q4_BottomRight,457.5,668.5
146,2,13,623,189,67,12663,0.02443,51.849,161.0,0.05968,Q3_BottomLeft,107.5,656.5
146,3,290,579,325,43,13975,0.02696,117.107,197.0,0.14875,Q4_BottomRight,452.5,600.5
146,4,15,540,187,83,15521,0.02994,5.075,83.0,0.00716,Q3_BottomLeft,108.5,581.5
146,5,62,465,37,14,518,0.001,0.0,0.0,0.0,Q3_BottomLeft,80.5,472.0
487,0,233,580,33,14,462,0.00089,0.0,0.0,0.0,Q3_BottomLeft,249.5,587.0
487,1,233,554,38,17,646,0.00125,0.0,0.0,0.0,Q3_BottomLeft,252.0,562.5
487,2,42,193,21,24,504,0.00097,0.0,0.0,0.0,Q1_TopLeft,52.5,205.0
487,3,366,144,148,37,5476,0.01056,159.032,232.0,0.05654,Q2_TopRight,440.0,162.5
487,4,205,141,153,40,6120,0.01181,192.855,234.0,0.07662,Q1_TopLeft,281.5,161.0
487,5,162,29,396,105,41580,0.08021,83.201,221.0,0.22459,Q2_TopRight,360.0,81.5
570,0,430,449,238,76,18088,0.03489,58.907,198.0,0.0956,Q4_BottomRight,549.0,487.0
844,0,513,678,195,33,6435,0.01241,13.306,82.0,0.00663,Q4_BottomRight,610.5,694.5
844,1,0,660,497,46,22862,0.0441,41.894,151.0,0.07415,Q3_BottomLeft,248.5,683.0
844,2,521,631,189,45,8505,0.01641,42.425,129.0,0.02794,Q4_BottomRight,615.5,653.5
844,3,88,553,121,20,2420,0.00467,0.0,0.0,0.0,Q3_BottomLeft,148.5,563.0
844,4,594,515,52,20,1040,0.00201,141.229,178.0,0.01137,Q4_BottomRight,620.0,525.0
844,5,504,457,172,38,6536,0.01261,96.424,176.0,0.04879,Q4_BottomRight,590.0,476.0
844,6,505,410,165,34,5610,0.01082,79.176,180.0,0.03439,Q4_BottomRight,587.5,427.0
844,7,493,358,190,36,6840,0.01319,65.074,180.0,0.03446,Q4_BottomRight,588.0,376.0
844,8,504,309,176,33,5808,0.0112,48.636,127.0,0.02187,Q2_TopRight,592.0,325.5
844,9,131,281,36,93,3348,0.00646,82.967,133.0,0.02151,Q1_TopLeft,149.0,327.5
844,10,253,279,207,131,27117,0.05231,19.561,137.0,0.04107,Q1_TopLeft,356.5,344.5
844,11,505,232,176,38,6688,0.0129,96.572,183.0,0.05001,Q2_TopRight,593.0,251.0
844,12,229,224,51,31,1581,0.00305,109.108,162.0,0.01336,Q1_TopLeft,254.5,239.5
844,13,230,172,63,44,2772,0.00535,136.357,168.0,0.02926,Q1_TopLeft,261.5,194.0
844,14,522,165,146,61,8906,0.01718,88.476,183.0,0.06101,Q2_TopRight,595.0,195.5
844,15,231,117,63,44,2772,0.00535,93.445,163.0,0.02005,Q1_TopLeft,262.5,139.0
844,16,506,40,173,88,15224,0.02937,27.297,146.0,0.03217,Q2_TopRight,592.5,84.0
844,17,443,37,23,7,161,0.00031,0.0,0.0,0.0,Q2_TopRight,454.5,40.5
844,18,399,34,43,13,559,0.00108,0.0,0.0,0.0,Q2_TopRight,420.5,40.5
844,19,249,33,52,16,832,0.0016,0.0,0.0,0.0,Q1_TopLeft,275.0,41.0
706,0,13,628,456,71,32376,0.06245,36.215,146.0,0.10368,Q3_BottomLeft,241.0,663.5
706,1,546,595,121,107,12947,0.02497,14.536,109.0,0.01664,Q4_BottomRight,606.5,648.5
706,2,79,566,361,43,15523,0.02994,55.937,166.0,0.07678,Q3_BottomLeft,259.5,587.5
706,3,570,548,83,27,2241,0.00432,40.899,91.0,0.0081,Q4_BottomRight,611.5,561.5
706,4,629,504,30,8,240,0.00046,0.133,1.0,0.0,Q4_BottomRight,644.0,508.0
706,5,515,504,62,16,992,0.00191,0.179,4.0,2e-05,Q4_BottomRight,546.0,512.0
706,6,632,492,35,11,385,0.00074,0.0,0.0,0.0,Q4_BottomRight,649.5,497.5
706,7,28,388,669,103,68907,0.13292,37.432,175.0,0.22809,Q4_BottomRight,362.5,439.5
706,8,212,309,298,79,23542,0.04541,98.644,184.0,0.20536,Q2_TopRight,361.0,348.5
706,9,48,111,102,14,1428,0.00275,0.0,0.0,0.0,Q1_TopLeft,99.0,118.0
706,10,239,86,95,26,2470,0.00476,0.0,0.0,0.0,Q1_TopLeft,286.5,99.0
706,11,680,62,21,6,126,0.00024,0.0,0.0,0.0,Q2_TopRight,690.5,65.0
706,12,456,61,57,8,456,0.00088,22.292,53.0,0.0009,Q2_TopRight,484.5,65.0
706,13,18,61,163,38,6194,0.01195,0.0,0.0,0.0,Q1_TopLeft,99.5,80.0
706,14,222,19,88,37,3256,0.00628,0.0,0.0,0.0,Q1_TopLeft,266.0,37.5
706,15,313,18,400,35,14000,0.02701,44.915,143.0,0.0556,Q2_TopRight,513.0,35.5
766,0,235,565,26,20,520,0.001,0.017,1.0,0.0,Q3_BottomLeft,248.0,575.0
766,1,321,545,33,22,726,0.0014,38.603,60.0,0.00315,Q3_BottomLeft,337.5,556.0
766,2,355,525,253,61,15433,0.02977,81.993,184.0,0.14215,Q4_BottomRight,481.5,555.5
766,3,2,493,211,145,30595,0.05902,0.0,0.0,0.0,Q3_BottomLeft,107.5,565.5
766,4,553,484,41,27,1107,0.00214,0.101,3.0,1e-05,Q4_BottomRight,573.5,497.5
766,5,544,477,16,7,112,0.00022,0.205,2.0,0.0,Q4_BottomRight,552.0,480.5
766,6,602,473,45,49,2205,0.00425,0.0,0.0,0.0,Q4_BottomRight,624.5,497.5
766,7,151,458,20,15,300,0.00058,0.0,0.0,0.0,Q3_BottomLeft,161.0,465.5
766,8,113,429,36,21,756,0.00146,0.0,0.0,0.0,Q3_BottomLeft,131.0,439.5
766,9,94,388,49,38,1862,0.00359,0.0,0.0,0.0,Q3_BottomLeft,118.5,407.0
766,10,124,376,22,7,154,0.0003,0.0,0.0,0.0,Q3_BottomLeft,135.0,379.5
766,11,35,349,21,7,147,0.00028,0.0,0.0,0.0,Q1_TopLeft,45.5,352.5
766,12,42,336,19,9,171,0.00033,0.0,0.0,0.0,Q1_TopLeft,51.5,340.5
766,13,0,322,26,50,1300,0.00251,0.0,0.0,0.0,Q1_TopLeft,13.0,347.0
766,14,0,129,597,419,250143,0.48253,27.306,185.0,0.76729,Q1_TopLeft,298.5,338.5
766,15,524,36,17,6,102,0.0002,36.588,58.0,0.00042,Q2_TopRight,532.5,39.0
766,16,504,0,31,33,1023,0.00197,21.974,68.0,0.00253,Q2_TopRight,519.5,16.5
485,0,466,182,53,16,848,0.00164,159.342,190.0,0.00908,Q2_TopRight,492.5,190.0
485,1,567,59,117,40,4680,0.00903,114.407,194.0,0.03597,Q2_TopRight,625.5,79.0
320,0,11,678,121,21,2541,0.0049,3.758,23.0,0.00073,Q3_BottomLeft,71.5,688.5
320,1,158,637,339,64,21696,0.04185,94.824,189.0,0.15625,Q3_BottomLeft,327.5,669.0
320,2,9,637,123,39,4797,0.00925,35.493,115.0,0.01293,Q3_BottomLeft,70.5,656.5
320,3,543,601,145,99,14355,0.02769,5.056,30.0,0.00551,Q4_BottomRight,615.5,650.5
320,4,11,578,324,32,10368,0.02,129.655,216.0,0.10209,Q3_BottomLeft,173.0,594.0
320,5,565,564,105,22,2310,0.00446,0.0,0.0,0.0,Q4_BottomRight,617.5,575.0
320,6,97,171,102,28,2856,0.00551,145.85,179.0,0.03164,Q1_TopLeft,148.0,185.0
320,7,74,120,156,21,3276,0.00632,151.874,212.0,0.03779,Q1_TopLeft,152.0,130.5
320,8,63,70,171,46,7866,0.01517,158.837,227.0,0.09489,Q1_TopLeft,148.5,93.0
320,9,0,17,254,22,5588,0.01078,35.792,142.0,0.01519,Q1_TopLeft,127.0,28.0
746,0,374,650,115,23,2645,0.0051,120.732,194.0,0.02101,Q4_BottomRight,431.5,661.5
746,1,47,649,114,21,2394,0.00462,69.518,134.0,0.01095,Q3_BottomLeft,104.0,659.5
746,2,193,647,149,23,3427,0.00661,101.436,176.0,0.02288,Q3_BottomLeft,267.5,658.5
746,3,521,643,150,25,3750,0.00723,99.144,156.0,0.02447,Q4_BottomRight,596.0,655.5
746,4,528,618,134,21,2814,0.00543,102.601,157.0,0.019,Q4_BottomRight,595.0,628.5
746,5,374,612,117,36,4212,0.00813,117.252,192.0,0.0325,Q4_BottomRight,432.5,630.0
746,6,49,612,112,34,3808,0.00735,78.444,137.0,0.01966,Q3_BottomLeft,105.0,629.0
746,7,202,611,130,31,4030,0.00777,142.256,177.0,0.03773,Q3_BottomLeft,267.0,626.5
746,8,26,44,92,12,1104,0.00213,0.0,0.0,0.0,Q1_TopLeft,72.0,50.0
746,9,25,8,90,31,2790,0.00538,0.0,0.0,0.0,Q1_TopLeft,70.0,23.5
286,0,276,525,125,32,4000,0.00772,175.637,240.0,0.07959,Q3_BottomLeft,338.5,541.0
286,1,290,480,97,44,4268,0.00823,180.741,239.0,0.08738,Q3_BottomLeft,338.5,502.0
344,0,498,663,131,34,4454,0.00859,18.427,80.0,0.00704,Q4_BottomRight,563.5,680.0
344,1,301,662,191,36,6876,0.01326,127.874,232.0,0.07541,Q4_BottomRight,396.5,680.0
344,2,11,642,239,54,12906,0.0249,26.214,87.0,0.02901,Q3_BottomLeft,130.5,669.0
344,3,303,624,158,33,5214,0.01006,157.087,236.0,0.07025,Q4_BottomRight,382.0,640.5
344,4,16,594,110,32,3520,0.00679,49.691,101.0,0.015,Q3_BottomLeft,71.0,610.0
344,5,27,75,171,19,3249,0.00627,159.995,233.0,0.04458,Q1_TopLeft,112.5,84.5
344,6,29,29,166,44,7304,0.01409,137.118,234.0,0.08589,Q1_TopLeft,112.0,51.0
27,0,531,634,149,38,5662,0.01092,96.851,173.0,0.04699,Q4_BottomRight,605.5,653.0
27,1,362,634,161,39,6279,0.01211,104.557,185.0,0.05626,Q4_BottomRight,442.5,653.5
27,2,200,634,154,39,6006,0.01159,101.998,167.0,0.05249,Q3_BottomLeft,277.0,653.5
27,3,37,634,149,38,5662,0.01092,42.502,103.0,0.02062,Q3_BottomLeft,111.5,653.0
27,4,22,27,232,59,13688,0.0264,69.342,165.0,0.08133,Q1_TopLeft,138.0,56.5
622,0,21,531,30,11,330,0.00064,154.13,195.0,0.00574,Q3_BottomLeft,36.0,536.5
622,1,20,482,41,42,1722,0.00332,167.463,221.0,0.03255,Q3_BottomLeft,40.5,503.0
622,2,21,421,40,44,1760,0.0034,96.732,181.0,0.01921,Q3_BottomLeft,41.0,443.0
622,3,29,401,19,8,152,0.00029,56.421,65.0,0.00097,Q3_BottomLeft,38.5,405.0
622,4,301,329,106,51,5406,0.01043,145.446,203.0,0.08874,Q1_TopLeft,354.0,354.5
622,5,13,157,64,233,14912,0.02877,20.903,91.0,0.03518,Q1_TopLeft,45.0,273.5
475,0,59,365,57,18,1026,0.00198,0.0,0.0,0.0,Q3_BottomLeft,87.5,374.0
475,1,62,330,128,23,2944,0.00568,0.0,0.0,0.0,Q1_TopLeft,126.0,341.5
475,2,531,115,154,40,6160,0.01188,146.603,204.0,0.06707,Q2_TopRight,608.0,135.0
475,3,344,115,186,41,7626,0.01471,178.349,234.0,0.10101,Q2_TopRight,437.0,135.5
475,4,221,18,473,72,34056,0.06569,47.293,175.0,0.11962,Q2_TopRight,457.5,54.0
195,0,555,683,151,28,4228,0.00816,0.0,0.0,0.0,Q4_BottomRight,630.5,697.0
195,1,74,636,414,54,22356,0.04312,75.025,176.0,0.16101,Q3_BottomLeft,281.0,663.0
195,2,0,573,450,35,15750,0.03038,61.649,162.0,0.09321,Q3_BottomLeft,225.0,590.5
195,3,258,335,87,60,5220,0.01007,54.64,110.0,0.02738,Q3_BottomLeft,301.5,365.0
195,4,437,325,44,23,1012,0.00195,113.533,169.0,0.01103,Q2_TopRight,459.0,336.5
195,5,220,178,107,79,8453,0.01631,41.19,159.0,0.03342,Q1_TopLeft,273.5,217.5
195,6,270,163,69,34,2346,0.00453,0.99,15.0,0.00022,Q1_TopLeft,304.5,180.0
195,7,61,60,62,26,1612,0.00311,11.408,38.0,0.00177,Q1_TopLeft,92.0,73.0
195,8,337,39,365,47,17155,0.03309,38.279,192.0,0.06304,Q2_TopRight,519.5,62.5
195,9,23,10,146,37,5402,0.01042,0.0,0.0,0.0,Q1_TopLeft,96.0,28.5
701,0,14,632,430,72,30960,0.05972,59.261,203.0,0.15725,Q3_BottomLeft,229.0,668.0
701,1,15,551,151,70,10570,0.02039,50.516,179.0,0.04576,Q3_BottomLeft,90.5,586.0
701,2,41,167,150,37,5550,0.01071,50.102,145.0,0.02383,Q1_TopLeft,116.0,185.5
701,3,333,118,372,76,28272,0.05454,85.833,205.0,0.20799,Q2_TopRight,519.0,156.0
701,4,0,87,202,72,14544,0.02806,28.219,148.0,0.03518,Q1_TopLeft,101.0,123.0
701,5,29,32,170,44,7480,0.01443,0.027,2.0,2e-05,Q1_TopLeft,114.0,54.0
701,6,263,30,452,76,34352,0.06627,62.982,210.0,0.18544,Q2_TopRight,489.0,68.0
374,0,435,650,26,7,182,0.00035,36.753,58.0,0.00053,Q4_BottomRight,448.0,653.5
374,1,463,568,30,13,390,0.00075,10.741,19.0,0.00033,Q4_BottomRight,478.0,574.5
374,2,169,495,47,24,1128,0.00218,0.0,0.0,0.0,Q3_BottomLeft,192.5,507.0
374,3,401,97,151,31,4681,0.00903,155.56,205.0,0.05727,Q2_TopRight,476.5,112.5
374,4,241,96,149,33,4917,0.00948,170.927,202.0,0.0661,Q1_TopLeft,315.5,112.5
374,5,163,22,473,62,29326,0.05657,71.103,202.0,0.16401,Q2_TopRight,399.5,53.0
838,0,357,632,18,8,144,0.00028,136.25,168.0,0.00137,Q4_BottomRight,366.0,636.0
838,1,617,589,49,38,1862,0.00359,24.233,38.0,0.00314,Q4_BottomRight,641.5,608.0
838,2,366,582,36,48,1728,0.00333,132.409,175.0,0.01594,Q4_BottomRight,384.0,606.0
838,3,272,559,20,57,1140,0.0022,0.0,0.0,0.0,Q3_BottomLeft,282.0,587.5
838,4,449,357,116,119,13804,0.02663,49.503,163.0,0.0476,Q4_BottomRight,507.0,416.5
838,5,156,113,413,67,27671,0.05338,116.06,200.0,0.22372,Q2_TopRight,362.5,146.5
838,6,172,25,216,66,14256,0.0275,42.288,146.0,0.042,Q1_TopLeft,280.0,58.0
838,7,406,23,143,66,9438,0.01821,43.462,155.0,0.02857,Q2_TopRight,477.5,56.0
838,8,38,4,134,32,4288,0.00827,0.0,0.0,0.0,Q1_TopLeft,105.0,20.0
917,0,200,666,498,42,20916,0.04035,23.5,158.0,0.07546,Q4_BottomRight,449.0,687.0
917,1,12,650,151,60,9060,0.01748,0.0,0.0,0.0,Q3_BottomLeft,87.5,680.0
917,2,12,614,140,30,4200,0.0081,0.0,0.0,0.0,Q3_BottomLeft,82.0,629.0
917,3,537,57,170,31,5270,0.01017,0.0,0.0,0.0,Q2_TopRight,622.0,72.5
917,4,594,35,58,22,1276,0.00246,0.0,0.0,0.0,Q2_TopRight,623.0,46.0
10,0,217,642,423,54,22842,0.04406,124.291,223.0,0.23556,Q4_BottomRight,428.5,669.0
10,1,0,624,204,59,12036,0.02322,68.575,187.0,0.06848,Q3_BottomLeft,102.0,653.5
10,2,220,592,378,28,10584,0.02042,74.842,180.0,0.06572,Q4_BottomRight,409.0,606.0
10,3,10,566,89,41,3649,0.00704,83.425,167.0,0.02526,Q3_BottomLeft,54.5,586.5
10,4,339,469,18,8,144,0.00028,19.125,27.0,0.00023,Q3_BottomLeft,348.0,473.0
10,5,536,454,24,9,216,0.00042,0.0,0.0,0.0,Q4_BottomRight,548.0,458.5
10,6,330,454,42,12,504,0.00097,47.73,71.0,0.002,Q3_BottomLeft,351.0,460.0
10,7,5,23,150,55,8250,0.01591,91.066,178.0,0.06234,Q1_TopLeft,80.0,50.5
642,0,426,283,72,15,1080,0.00208,119.607,153.0,0.0164,Q2_TopRight,462.0,290.5
642,1,348,111,40,9,360,0.00069,51.428,78.0,0.00235,Q2_TopRight,368.0,115.5
642,2,17,49,87,9,783,0.00151,36.807,70.0,0.00366,Q1_TopLeft,60.5,53.5
642,3,16,22,89,25,2225,0.00429,56.662,118.0,0.016,Q1_TopLeft,60.5,34.5
568,0,377,377,24,10,240,0.00046,14.283,26.0,0.0003,Q4_BottomRight,389.0,382.0
568,1,284,307,124,80,9920,0.01914,95.685,223.0,0.08419,Q1_TopLeft,346.0,347.0
59,0,263,641,425,56,23800,0.04591,62.273,188.0,0.12269,Q4_BottomRight,475.5,669.0
59,1,48,598,143,63,9009,0.01738,80.591,192.0,0.0601,Q3_BottomLeft,119.5,629.5
59,2,459,580,231,29,6699,0.01292,6.388,104.0,0.00354,Q4_BottomRight,574.5,594.5
59,3,325,580,131,30,3930,0.00758,114.736,176.0,0.03733,Q4_BottomRight,390.5,595.0
59,4,52,556,140,25,3500,0.00675,117.553,197.0,0.03406,Q3_BottomLeft,122.0,568.5
59,5,233,488,33,50,1650,0.00318,0.0,0.0,0.0,Q3_BottomLeft,249.5,513.0
59,6,493,455,26,32,832,0.0016,0.0,0.0,0.0,Q4_BottomRight,506.0,471.0
59,7,496,445,22,7,154,0.0003,0.0,0.0,0.0,Q4_BottomRight,507.0,448.5
59,8,337,436,31,51,1581,0.00305,23.147,85.0,0.00303,Q3_BottomLeft,352.5,461.5
59,9,570,348,42,65,2730,0.00527,72.368,92.0,0.01635,Q4_BottomRight,591.0,380.5
59,10,491,302,31,51,1581,0.00305,67.995,124.0,0.0089,Q2_TopRight,506.5,327.5
59,11,337,302,33,50,1650,0.00318,178.089,222.0,0.02432,Q1_TopLeft,353.5,327.0
59,12,498,37,66,35,2310,0.00446,4.465,29.0,0.00085,Q2_TopRight,531.0,54.5
59,13,567,28,132,54,7128,0.01375,53.43,130.0,0.03153,Q2_TopRight,633.0,55.0
59,14,76,22,124,49,6076,0.01172,108.639,203.0,0.05464,Q1_TopLeft,138.0,46.5
367,0,50,672,162,35,5670,0.01094,100.498,184.0,0.04599,Q3_BottomLeft,131.0,689.5
367,1,209,632,485,60,29100,0.05613,59.757,187.0,0.14034,Q4_BottomRight,451.5,662.0
367,2,31,616,136,52,7072,0.01364,109.977,188.0,0.06277,Q3_BottomLeft,99.0,642.0
367,3,53,575,80,23,1840,0.00355,60.847,121.0,0.00904,Q3_BottomLeft,93.0,586.5
367,4,23,148,48,28,1344,0.00259,27.685,95.0,0.003,Q1_TopLeft,47.0,162.0
367,5,76,142,137,36,4932,0.00951,144.729,217.0,0.05761,Q1_TopLeft,144.5,160.0
367,6,74,74,88,29,2552,0.00492,158.877,205.0,0.03272,Q1_TopLeft,118.0,88.5
367,7,48,45,136,25,3400,0.00656,78.999,163.0,0.02168,Q1_TopLeft,116.0,57.5
897,0,372,473,62,41,2542,0.0049,198.643,231.0,0.05676,Q4_BottomRight,403.0,493.5
897,1,409,396,24,13,312,0.0006,164.894,181.0,0.00578,Q4_BottomRight,421.0,402.5
897,2,68,228,65,96,6240,0.01204,122.096,191.0,0.08565,Q1_TopLeft,100.5,276.0
686,0,0,665,493,44,21692,0.04184,30.751,156.0,0.08217,Q3_BottomLeft,246.5,687.0
686,1,22,577,112,68,7616,0.01469,0.284,15.0,0.00027,Q3_BottomLeft,78.0,611.0
686,2,153,576,281,70,19670,0.03794,52.559,172.0,0.12736,Q3_BottomLeft,293.5,611.0
686,3,538,538,139,137,19043,0.03673,16.477,173.0,0.03865,Q4_BottomRight,607.5,606.5
686,4,506,490,180,29,5220,0.01007,121.829,212.0,0.07834,Q4_BottomRight,596.0,504.5
686,5,138,234,28,29,812,0.00157,0.0,0.0,0.0,Q1_TopLeft,152.0,248.5
686,6,233,204,194,46,8924,0.01721,84.2,183.0,0.09257,Q1_TopLeft,330.0,227.0
686,7,441,202,83,38,3154,0.00608,2.476,27.0,0.00096,Q2_TopRight,482.5,221.0
686,8,130,202,70,16,1120,0.00216,0.0,0.0,0.0,Q1_TopLeft,165.0,210.0
686,9,231,193,37,12,444,0.00086,0.498,4.0,3e-05,Q1_TopLeft,249.5,199.0
686,10,316,192,42,13,546,0.00105,145.474,180.0,0.00978,Q1_TopLeft,337.0,198.5
686,11,101,170,44,20,880,0.0017,0.0,0.0,0.0,Q1_TopLeft,123.0,180.0
686,12,205,166,39,17,663,0.00128,0.0,0.0,0.0,Q1_TopLeft,224.5,174.5
686,13,285,163,43,20,860,0.00166,56.127,121.0,0.00595,Q1_TopLeft,306.5,173.0
686,14,535,121,69,35,2415,0.00466,0.0,0.0,0.0,Q2_TopRight,569.5,138.5
686,15,436,107,81,40,3240,0.00625,0.044,3.0,2e-05,Q2_TopRight,476.5,127.0
686,16,225,105,197,42,8274,0.01596,19.856,102.0,0.02024,Q1_TopLeft,323.5,126.0
686,17,132,105,45,13,585,0.00113,0.0,0.0,0.0,Q1_TopLeft,154.5,111.5
686,18,324,96,17,8,136,0.00026,12.507,20.0,0.00021,Q1_TopLeft,332.5,100.0
686,19,225,93,37,12,444,0.00086,0.0,0.0,0.0,Q1_TopLeft,243.5,99.0
686,20,354,92,36,10,360,0.00069,6.356,17.0,0.00028,Q2_TopRight,372.0,97.0
686,21,103,72,45,19,855,0.00165,0.0,0.0,0.0,Q1_TopLeft,125.5,81.5
686,22,197,66,40,17,680,0.00131,0.0,0.0,0.0,Q1_TopLeft,217.0,74.5
